Time_Index,COAL_AID1379,COAL_AID1380,COAL_AID1442,COAL_AID1699,COAL_AID1700,COAL_AID1701,COAL_AID1735,COAL_AID1736,COAL_AID1737,COAL_AID1795,COAL_AID561,COAL_AID704,COAL_AID705,COAL_AID706,COAL_AID709,DR,Electric Vehicles,FO2,FO6,NG_ISNE_LNG,OT,PS,Solar Distributed,Uranium,WAT,NG_Algonquin,NG_Dracut,NG_Iroquois Z2,NG_Tenn Z6
810,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
811,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
812,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
813,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
814,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
815,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
816,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
817,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
818,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
819,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
820,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
821,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
822,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
823,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
824,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
825,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
826,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
827,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
828,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
829,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
830,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
831,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
832,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
833,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
834,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
835,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
836,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
837,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
838,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
839,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
840,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
841,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
842,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
843,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
844,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
845,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
846,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
847,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
848,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
849,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
850,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
851,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
852,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
853,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
854,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
855,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
856,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
857,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
858,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
859,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
860,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
861,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
862,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
863,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
864,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
865,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
866,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
867,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
868,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
869,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
870,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
871,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
872,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
873,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
874,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
875,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
876,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
877,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
878,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
879,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
880,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
881,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
882,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
883,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
884,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
885,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
886,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
887,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
888,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
889,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
890,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
891,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
892,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
893,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
894,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
895,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
896,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
897,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
898,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
899,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
900,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
901,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
902,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
903,6.22,5.86,2.350745121,5.164619504,5.164619504,2.644588261,3.543,2.565792075,3.543,3.438301227,3.684659259,3.202122094,3.202122094,3.202122094,5.657,259.872,0,17.76166523,12.43423,6.466567309,0.0790056,0,0,0.8301,0,2.112899839,2.112899839,2.082075178,2.112899839
