Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13
,,,,,,,,18,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,19,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,20,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,21,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,22,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,23,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,24,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,25,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,26,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,27,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,28,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,29,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,30,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,31,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,32,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,33,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,34,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,35,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,36,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,37,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,38,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,39,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,40,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,41,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,42,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,43,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,44,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,45,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,46,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,47,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,48,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,49,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,50,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,51,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,52,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,53,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,54,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,55,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,56,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,57,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,58,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,59,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,60,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,61,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,62,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,63,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,64,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,65,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,66,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,67,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,68,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,69,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,70,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,71,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,72,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,73,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,74,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,75,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,76,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,77,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,78,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,79,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,80,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,81,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,82,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,83,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,84,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,85,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,86,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,87,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,88,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,89,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,90,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,91,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,92,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,93,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,94,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,95,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,96,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,97,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,98,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,99,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,100,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,101,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,102,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,103,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,104,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,105,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,106,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,107,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,108,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,109,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,110,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,111,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,112,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,113,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,114,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,115,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,116,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,117,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,118,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,119,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,120,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,121,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,122,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,123,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,124,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,125,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,126,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,127,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,128,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,129,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,130,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,131,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,132,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,133,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,134,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,135,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,136,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,137,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,138,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,139,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,140,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,141,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,142,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,143,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,144,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,145,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,146,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,147,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,148,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,149,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,150,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,151,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,152,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
,,,,,,,,153,1048.637739,1069.604194,1069.065564,1069.767007,1035.499198,1033.137485,1031.633762,1084.564037,1034.464164,1084.057776,1066.171535,1025.811789,1134.168298
