Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13
,,,,,,,,76,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,77,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,78,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,79,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,80,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,81,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,82,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,83,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,84,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,85,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,86,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,87,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,88,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,89,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,90,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,91,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,92,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,93,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,94,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,95,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,96,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,97,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,98,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,99,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,100,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,101,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,102,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,103,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,104,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,105,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,106,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,107,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,108,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,109,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,110,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,111,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,112,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,113,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,114,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,115,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,116,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,117,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,118,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,119,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,120,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,121,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,122,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,123,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,124,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,125,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,126,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,127,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,128,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,129,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,130,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,131,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,132,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,133,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,134,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,135,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,136,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,137,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,138,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,139,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,140,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,141,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,142,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,143,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,144,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,145,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,146,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,147,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,148,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,149,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,150,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,151,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,152,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
,,,,,,,,153,1048.860895,1069.82735,1069.288721,1069.990163,1035.722354,1033.360641,1031.856918,1084.787193,1034.68732,1084.280932,1066.394691,1026.034945,1134.391454
